url,region,condition,rooms,rent,year_construction,space,cold_rent,utilities,heating_costs,security_deposit,parking_space,renovated_date,property_condition,furnishing,heating_type,energy_sources,energy_certificate,type_of_certificate,energy_requirement,efficiency_class,tags
https://www.immobilienscout24.de/expose/114811741,Friedrichsfelde,first_time_use,2,896.46,2020,50.2,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,40 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114808437,Friedrichsfelde,first_time_use,4,2033.1,2020,113.06,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,40 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114874038,Wedding,no_information,2,1031,1969,48.99,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114774572,Tiergarten,first_time_use,3,2039.3,2019,91.04,"1.766,18€","+182,08€","+91,04€",3533,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114776849,Mitte,mint_condition,1,398,2017,18,"284,62€","+61,40€",inkl.,,,,Mint Condition,Luxus,Underfloor Heating,Gas,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114854877,Mitte,well_kept,3,1800,2013,80.95,,,,,,,Groomed,Normale Qualität,Underfloor Heating,KWK fossil Energieausweis liegt vor,liegt vor,Bedarfsausweis,"60,1 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114774936,Tiergarten,first_time_use,3,2075.12,2019,100.49,"1.773,65€","+200,98€","+100,49€",3548,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114754820,Tiergarten,first_time_use,3,2067.77,2019,98.7,"1.771,67€","+197,40€","+98,70€",3544,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114699670,Tiergarten,first_time_use,2,1347.51,2019,66.38,"1.148,37€","+132,76€","+66,38€",2297,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114758406,Charlottenburg,well_kept,3,2162,1984,107,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114699685,Tiergarten,first_time_use,3,2041,2019,96.73,"1.750,81€","+193,46€","+96,73€",3502,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114759309,Friedrichsfelde,first_time_use,2,1320.73,2020,68.17,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,40 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114744667,Wilmersdorf,mint_condition,3,1700,2016,84,1.45€,+250€,in,3,,,Mint Condition,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"59,1 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114759296,Friedrichsfelde,first_time_use,3.5,1429.1,2020,82.05,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,40 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114699681,Tiergarten,first_time_use,3,2007.02,2019,96.26,"1.718,24€","+192,52€","+96,26€",3437,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114759303,Friedrichsfelde,first_time_use,2,868.06,2020,49.19,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,40 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114699668,Tiergarten,first_time_use,2,1326.61,2019,65.35,"1.130,56€","+130,70€","+65,35€",2262,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114699675,Tiergarten,first_time_use,3,2020.99,2019,96.93,"1.730,20€","+193,86€","+96,93€",3461,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114754554,Tiergarten,first_time_use,3,2031.52,2019,96.97,"1.740,61€","+193,94€","+96,97€",3482,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583093,Tiergarten,first_time_use,3,2508.24,2019,119.44,"2.149,92€","+238,88€","+119,44€",4300,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"74,6 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114655102,Kreuzberg,first_time_use_after_refurbishment,4,2125,1902,130,1.90€,+225€,nicht,5700,,2019,After Renovation,Gehobene Qualität,Floor Heating,Gas Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114517375,Wilmersdorf,first_time_use,2,1410,1966,47,,,,,,2019,New,Gehobene Qualität,District Heating,,liegt vor,Bedarfsausweis,119 kWh/(m²*a),D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583205,Tiergarten,first_time_use,3,1841.68,2019,86.06,"1.583,50€","+172,12€","+86,06€",3167,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583042,Tiergarten,first_time_use,4,2130.96,2019,92.05,"1.854,81€","+184,10€","+92,05€",3706,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583252,Tiergarten,first_time_use,4,2525.97,2019,107.26,"2.204,19€","+214,52€","+107,26€",4409,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114683236,Tiergarten,first_time_use,2,1627.11,2019,76.57,"1.397,40€","+153,14€","+76,57€",2795,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"77,3 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114584043,Wilmersdorf,first_time_use,2,1410,1966,47,,,,,,2019,New,Gehobene Qualität,District Heating,,liegt vor,Bedarfsausweis,119 kWh/(m²*a),D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583486,Tiergarten,first_time_use,3,1774.43,2019,81.96,"1.528,55€","+163,92€","+81,96€",3058,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583045,Tiergarten,first_time_use,3,1768.29,2019,84.81,"1.513,86€","+169,62€","+84,81€",3028,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"74,6 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114646688,Tiergarten,first_time_use,3,2280,2018,73,,,,,,,New,,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 78,34 kWh/(m²*a)",,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114573732,Mitte,mint_condition,4,4678.3,2015,212.3,"3.821,40€","+874,80€",in,3,150€,,Mint Condition,Gehobene Qualität,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583072,Tiergarten,first_time_use,3,1788.57,2019,81.67,"1.543,56€","+163,34€","+81,67€",3088,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114583282,Tiergarten,first_time_use,5,2851.96,2019,121.36,"2.487,88€","+242,72€","+121,36€",4976,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114310169,Charlottenburg,well_kept,5,3160,1988,169.53,2.70€,+460€,inkl.,3,,,Groomed,Einfache Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 186 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114354664,Mitte,refurbished,2,1488.25,1915,59.53,"1.309,66€","+178,60€",in,3,,,Refurbished,Gehobene Qualität,Central Heating,Erdwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"239,2 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114345490,Tiergarten,first_time_use,3,1869.56,2019,84.98,"1.614,62€","+169,96€","+84,98€",3230,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"77,3 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114452495,Tiergarten,first_time_use_after_refurbishment,3,2200,1885,84,1.70€,+200€,in,3,,2019,After Renovation,Gehobene Qualität,Gas Heating,Erdgas leicht Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 128 kWh/(m²*a),,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114420211,Mitte,no_information,3,1814.85,2016,98.7,"1.529,85€",+209€,inkl.,3,,,,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,55 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114309738,Charlottenburg,well_kept,2,3250,1911,173.79,2.78€,+470€,inkl.,3,,,Groomed,Einfache Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 186 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114399561,Köpenick,first_time_use,3,1720,2018,116.35,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114436484,Tiergarten,no_information,3,2175,1990,101.02,,,,,,,,,District Heating,Fernwärme-Dampf,,"Verbrauchsausweis End­energie­verbrauch 204,3 kWh/(m²*a)",,G,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114271550,Mitte,first_time_use,2,1449.24,2019,54.05,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"64,3 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114121427,Mitte,refurbished,2,1756.36,2018,50.18,"1.605,82€","+150,54€",inkl.,3,,,Refurbished,Luxus,Central Heating,Erdwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"239,2 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114019935,Mitte,first_time_use,3,5322.5,2019,123,4.40€,"+922,50€",keine,"13200,00",280€,,New,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"104,6 kWh/(m²*a)",D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114117039,Neukölln,first_time_use,3,1958.69,1917,112.31,"1.621,76€","+224,62€","+112,31€",3,100€,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,100 kWh/(m²*a),D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114121422,Mitte,refurbished,2,2288.06,2018,65.37,"2.091,94€","+196,12€",inkl.,3,,,Refurbished,Luxus,Central Heating,Erdwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"239,2 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113932590,Tiergarten,first_time_use,3,2436.48,2019,101.52,"2.131,92€","+203,04€","+101,52€",4264,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114121416,Mitte,refurbished,2,2356.2,2018,67.32,"2.154,24€","+201,96€",inkl.,3,,,Refurbished,Luxus,Central Heating,Erdwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"239,2 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114122495,Kreuzberg,mint_condition,3,2525,1910,170,1.95€,+400€,in,"5.508,00",100€,,Mint Condition,,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 128,51 kWh/(m²*a)",,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114069186,Tiergarten,first_time_use,3,2283.98,2019,101.51,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114012650,Mitte,first_time_use,2,6022.5,2019,123,5.10€,"+922,50€",keine,"15300,00",280€,,New,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"104,6 kWh/(m²*a)",D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113932406,Tiergarten,first_time_use,3,1788.14,2019,81.65,"1.543,19€","+163,30€","+81,65€",3087,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114121409,Mitte,refurbished,2,2488.26,2018,71.09,"2.274,98€","+213,28€",inkl.,3,,,Refurbished,Luxus,Central Heating,Erdwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"239,2 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113649920,Charlottenburg,first_time_use,1,929,2019,28.45,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113486902,Mitte,no_information,2,1897.95,1997,111.34,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113653031,Tiergarten,first_time_use,3,2107.43,2019,98.02,"1.813,37€","+196,04€","+98,02€",3627,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113882248,Mitte,first_time_use,4,2982.41,1900,129.67,"2.593,40€","+259,34€","+129,67€",3,,,New,Gehobene Qualität,Central Heating,,liegt vor,Bedarfsausweis,"237,7 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113653621,Tiergarten,first_time_use,4,2130.96,2019,92.05,"1.854,81€","+184,10€","+92,05€",3706,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113548891,Prenzlauer,mint_condition,3,1755,2008,101.46,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113653137,Tiergarten,first_time_use,3,1839.78,2019,81.95,"1.593,93€","+163,90€","+81,95€",3188,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113897977,Mitte,first_time_use,2,3230,2019,68,2.72€,+510€,keine,"8160,00",280€,,New,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"104,6 kWh/(m²*a)",D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113505501,Tiergarten,first_time_use,3,1846.87,2019,81.72,"1.601,71€","+163,44€","+81,72€",3204,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113597231,Neukölln,first_time_use,1,525,2019,22,525€,keine,keine,"2,5",,,New,,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,47 kWh/(m²*a),B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113505600,Tiergarten,first_time_use,4,2158.01,2019,92.42,"1.880,75€","+184,84€","+92,42€",3762,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113300617,Tiergarten,first_time_use,3,1774.43,2019,81.96,"1.528,55€","+163,92€","+81,96€",3058,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113300404,Tiergarten,first_time_use,4,2119.62,2019,92.56,"1.841,94€","+185,12€","+92,56€","3684,00",,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113365628,Tiergarten,first_time_use,4,2525.97,2019,107.26,"2.204,19€","+214,52€","+107,26€",4409,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113236336,Tiergarten,first_time_use,3,1959.27,2019,93.97,"1.677,36€","+187,94€","+93,97€",3355,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"74,6 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113236800,Tiergarten,first_time_use,4,2642.69,2019,122.29,"2.275,82€","+244,58€","+122,29€",4552,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"74,6 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113299781,Tiergarten,first_time_use,3,2622.9,2019,121.15,"2.259,45€","+242,30€","+121,15€",4519,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113244808,Wedding,modernized,3,1383.23,1918,128.81,"1.047,23€",+214€,+122€,"3.141,69",,,Modernized,Gehobene Qualität,Central Heating,Öl Energieausweis liegt vor,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 131 kWh/(m²*a) Energieverbrauch für Warmwasser enthalten,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113378347,Prenzlauer,refurbished,4,2069.26,1914,82.77,1.82€,"+248,32€",inkl.,3-fache,,,Refurbished,Gehobene Qualität,Central Heating,Gas Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 65,4 kWh/(m²*a)",,B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113437862,Wilmersdorf,well_kept,7,5876.35,1912,300,,,,,,2006,Groomed,Luxus,Central Heating,Öl Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 97,4 kWh/(m²*a)",,C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113300190,Tiergarten,first_time_use,3,1833.98,2019,85.7,"1.576,88€","+171,40€","+85,70€",3154,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113365829,Tiergarten,first_time_use,3,2440.56,2019,101.69,"2.135,49€","+203,38€","+101,69€",4271,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"75,9 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113185009,Tiergarten,no_information,3,2286,1990,110.75,,,,,,,,,District Heating,Fernwärme-Dampf,,"Verbrauchsausweis Energie­ver­brauchs­kennwert 207,5 kWh/(m²*a)",,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
